46.7397 23.9499
-19.4773 46.7551
-73.7256 -28.2575
21.3382 -19.0886
80.2841 -35.2819
-44.7087 64.5054
97.7621 -86.3686
73.5915 74.646
44.3622 16.7065
9.16373 26.8277
-78.8969 48.8984
61.2845 -55.6061
-84.6248 -41.9465
-44.0247 18.0989
-60.2986 -97.4052
-53.3622 68.1895
57.1959 95.9591
-65.0626 -38.8757
30.9243 6.05102
-46.3088 59.0781
-14.198 26.7037
71.2787 -60.5415
23.7962 -6.22276
12.6112 40.4604
45.2454 -74.4048
95.6809 70.6608
-27.0723 -92.0848
-74.0943 69.5774
-74.3347 -85.7447
85.9399 42.0303
-70.8305 27.3779
63.146 -20.6898
-24.5844 21.2386
-70.0892 63.6262
15.3072 -46.0582
67.1733 -39.6243
-60.1289 -99.3906
51.4499 -82.5131
-29.7343 -16.9791
-78.3045 88.3611
-5.36267 62.7227
15.5137 10.9688
-51.5738 67.0515
-85.4984 41.6675
-88.1419 -23.441
-75.199 50.0331
9.1479 52.1378
41.9996 34.416
-70.7998 -82.986
-84.3619 36.5912
61.3416 -1.83966
-24.8514 -86.9202
-6.21772 -14.4442
88.6119 2.51935
13.0819 24.6553
78.9948 66.4148
39.9487 86.3625
-85.4377 -34.231
22.4135 69.4213
-70.8025 99.3877
97.3531 -70.758
84.4485 42.1602
-88.4127 65.7367
-85.7039 26.7837
-10.6067 73.3179
94.5653 54.4446
-0.738686 -63.6355
-34.1177 85.9233
76.9571 -14.0566
59.1224 73.2597
-29.8375 -22.7219
64.7404 6.98876
-55.0065 75.0442
4.26831 -82.4933
31.1975 98.0094
-19.0068 -72.4457
-84.2766 -32.5721
80.0196 59.0358
-96.4402 10.5975
54.4154 -6.0116
79.7272 -22.3624
31.7535 2.18736
20.8242 49.1393
-73.7434 61.7699
-79.6497 -36.6805
-51.208 36.7383
-15.4899 81.9927
-58.8858 16.0197
24.6781 52.5287
78.3715 79.8654
0.228798 46.4634
77.8756 -33.6979
-25.5825 -82.6763
-22.4664 -93.0211
73.8498 72.5149
-2.99792 95.0796
-75.9233 -0.456062
-57.6528 29.844
-66.6889 -20.8444
-82.3844 -43.7063
-61.4691 -19.8142
-80.4209 -91.2387
73.4189 -90.7581
96.42 -16.1666
-47.8308 -78.9858
73.315 -52.6318
8.1761 21.4629
-13.5739 16.2639
15.1689 41.9512
71.4831 -37.3074
-92.8604 1.38264
97.3242 -88.817
-89.8881 56.6218
-57.9924 -56.9918
36.8261 -43.4047
48.3811 5.21295
-84.8138 -18.5783
89.2455 31.7048
-21.937 -15.9652
-13.8551 -73.9945
77.6915 48.5426
15.2477 -18.6269
0.988434 78.626
-14.4623 -45.3442
1.27661 -51.9706
-43.5192 -57.3215
74.9582 81.1777
-70.9163 44.9251
-87.5105 36.6273
-99.5263 -86.827
-15.6952 82.2007
48.0969 86.487
-12.1307 -9.78291
-43.2895 71.6468
10.8526 80.2076
-15.5237 -35.1658
-71.3393 79.8147
81.1372 25.9912
39.5485 33.8632
89.6264 -13.3695
-33.1591 -1.37867
26.4202 -44.4381
78.9347 -27.4348
6.61078 31.3462
-40.3968 -85.3195
-61.8023 98.1399
31.473 1.05972
-46.7289 33.7476
-15.4371 -9.96859
5.22385 32.7405
85.0449 9.62554
0.0476151 -22.2107
22.3047 -35.85
76.1274 16.9983
60.4407 39.6475
-17.8055 -48.0451
7.58981 40.9316
-90.6309 98.5031
-45.5908 49.3468
42.5475 -61.576
95.7725 49.2749
-85.8507 31.7736
-59.5531 -53.8666
-57.3168 -36.4029
-56.3466 33.959
-97.9056 -88.265
-97.6703 -76.4295
-86.4073 86.0379
-2.93401 -79.6447
-74.8898 -53.4473
79.3098 -83.6042
-68.1512 54.3571
46.6588 69.0809
7.11732 47.8499
-42.8191 -93.3459
-80.1706 10.242
88.4206 -40.3015
-30.967 36.2153
-74.5817 0.881752
3.27287 -53.3498
-36.4263 58.6472
-86.9529 64.7988
-18.9072 50.9223
-95.5148 -10.7295
-22.2931 -57.4675
45.7766 66.9422
-15.3282 56.0005
-8.63565 42.1088
-59.9927 -8.56429
71.2623 88.2834
68.7337 81.4909
35.548 -26.8902
59.9577 25.5979
-50.8757 -46.0906
-56.8354 67.1279
-12.1779 90.6157
-49.1296 15.7675
-52.7095 -56.3214
-21.8282 -83.0489
-23.5275 -17.6341
46.9951 -52.9496
-44.7614 75.0591
-88.1068 60.8192
70.3891 18.8208
-29.8235 85.6515
-9.11079 -99.2669
-71.8675 21.2581
-86.8539 0.100395
52.5121 53.9196
-48.312 48.9431
-87.9484 10.9272
-14.9304 17.8142
-57.3446 -11.1229
-32.1278 -29.7326
-93.828 50.0618
-50.0107 -33.8167
97.9206 7.39915
-85.9221 67.4573
93.9299 76.9986
0.540123 23.5568
2.53003 81.625
-53.8969 60.9065
-96.8719 76.4557
3.38033 -24.3262
57.8937 -59.7906
20.9511 -39.116
17.0905 -93.1597
47.5589 43.683
-36.3233 53.9091
-73.1668 -29.8979
10.7154 99.5753
-73.2932 -99.1386
10.6542 -58.2279
87.9415 83.6897
58.9792 89.2419
-4.53337 -18.3586
56.564 31.767
-29.3457 54.4927
-6.03188 -13.5822
91.8494 78.0331
30.8925 0.718246
-49.912 45.0469
31.6233 -82.5066
27.6685 27.6157
32.7992 -37.3055
-63.0687 78.3831
40.8242 54.7106
11.0254 -29.8423
70.2634 44.7836
12.2489 -30.3627
-13.422 -66.772
98.3835 68.1666
-77.2428 52.9891
-8.31286 40.1267
64.9144 64.6422
0.560318 99.8635
-28.3543 -12.7829
-86.3995 87.593
71.0501 -59.5232
65.7536 -94.5326
-31.8994 14.034
-27.0457 -38.9308
-28.3709 65.2116
-71.9408 58.5859
-77.0681 83.8825
-95.9151 74.062
32.9989 86.0885
30.1292 5.93433
97.7405 13.2174
83.6723 41.8608
18.4568 -90.6008
37.8392 -46.4441
20.3554 -11.9881
53.3015 87.1545
-63.9306 -6.95911
-98.7266 -17.9318
-38.8535 13.1198
76.4148 -64.9764
-94.0294 98.4945
-39.681 73.1024
86.0843 -84.296
-17.3309 82.7526
-78.8777 62.8331
-80.1127 -60.6686
-68.1283 4.60566
-18.7734 60.598
-91.4236 82.3941
90.2874 88.212
32.1683 7.96603
-17.776 -19.1979
-99.9924 65.3806
86.8702 95.5887
38.2327 -59.2558
25.4632 15.1065
51.0266 -77.69
-7.46971 -21.1348
-54.1292 -10.0667
70.9545 -14.6063
48.4813 -7.16432
41.7176 12.1709
5.81786 31.2369
97.6551 -90.1321
-49.0583 45.0004
74.6329 -33.9637
-27.9572 -35.0231
26.6202 -91.8813
14.5869 7.46668
57.2476 -51.9551
98.2617 86.0029
-12.2881 -72.4256
-74.5706 -94.204
-61.0876 81.4627
-22.1416 -93.6424
92.642 85.6432
9.41635 13.2328
-37.9996 -21.3114
9.35234 -50.835
-27.6021 78.0921
-83.5331 11.2797
-94.5689 -54.2062
55.0072 -96.8755
43.2202 -31.3015
52.3251 -17.4735
91.3308 86.3825
43.8197 -73.245
-89.9499 58.5838
-15.3182 63.1875
54.5532 26.4101
61.0202 -64.6729
64.5662 40.7461
-18.6105 67.673
-51.2568 30.2483
-15.8311 -84.8548
4.52406 69.1879
71.5217 84.9414
45.3112 69.0989
-70.651 32.2416
18.0997 -29.602
59.2406 93.6516
26.835 -38.6423
56.2927 -24.2551
87.4503 71.7545
-29.9319 61.0043
-44.0221 -74.5844
-3.92484 -14.2935
-68.1063 -79.5517
91.1797 65.0714
-82.385 89.0298
-4.57852 22.0251
18.4232 -38.3977
-5.01641 -28.674
-48.4636 -14.8718
-62.8471 23.6759
-75.0244 42.6587
96.8533 0.136398
-81.5919 -52.3343
82.6964 80.3269
-90.7275 91.0516
-74.8329 62.2266
77.1201 -59.5634
-75.4271 -65.7497
16.0241 -71.807
-31.2264 -81.6325
-89.2766 84.5824
77.5956 -35.0364
43.4675 -4.33121
35.4864 -32.2977
-90.0197 52.196
88.1403 96.1336
-1.32542 -42.8886
-41.8713 20.9676
68.02 -47.9535
-35.887 25.1834
-13.9075 -41.9665
41.2505 40.5462
62.5064 -73.6013
-43.3272 -46.4479
-83.1436 40.6891
-5.92709 99.5994
-56.3568 89.3004
93.1485 -77.7796
-90.2795 61.0715
-86.5281 -64.2226
18.056 -67.245
77.0291 -9.61964
-96.8767 -48.9611
-97.3603 -78.5268
-95.4612 22.6067
25.1954 97.8963
-5.7279 -65.3854
23.5882 26.2681
-75.5654 69.0119
-20.3985 86.4935
67.37 -6.28095
-34.4861 -50.4015
40.1284 -92.9999
-94.7596 -19.8351
-27.3088 0.323486
46.9261 -1.18452
78.626 26.4205
-3.84132 -86.9932
2.5434 94.129
66.1742 -66.7545
65.103 -28.6989
-7.46016 -14.2625
-13.3395 89.981
-3.68183 -95.121
-31.8002 -44.8625
-83.7535 -21.8711
-42.6164 70.7142
79.945 -61.8157
-16.9401 -11.9762
-66.7262 52.0021
3.59608 -16.1191
-7.66136 9.40332
64.1908 -14.8001
61.5024 14.2353
52.4097 -55.5175
-35.8723 88.5001
-61.564 -62.3068
44.3076 26.3878
-5.20905 -89.4852
-7.10759 79.0227
75.1848 -93.8282
-45.927 53.6826
-92.9498 -21.4197
-75.2777 59.0325
-25.0403 50.6457
45.2485 94.8643
-43.1477 55.2095
34.1546 -45.7462
-81.4594 69.0307
-99.1378 -24.4345
39.5292 -55.2569
-65.3094 -79.1866
-56.1559 14.6175
14.6883 -27.2839
-81.71 34.4532
78.0469 -46.3586
15.4985 25.3991
-89.4168 46.4668
-37.5665 -89.9356
4.87727 -68.2226
78.7125 1.03156
3.38998 -9.88575
47.1288 -23.9093
34.6816 -22.6371
-16.1819 -94.1808
60.7375 -95.5871
33.0899 -66.433
-55.5641 -85.7057
-89.9937 79.4799
66.921 70.0551
-65.1157 -29.7422
-25.5673 4.23845
-55.2457 94.0629
53.3459 -23.3939
79.2871 82.795
-26.2995 88.3982
-18.8393 -49.8423
15.1851 37.5446
76.5755 72.8972
-93.3816 -63.5625
82.3367 -25.8876
-58.1458 -82.0891
99.3301 35.9197
-96.1402 36.1895
-79.9099 -18.1326
61.2717 -48.6697
-21.2333 -20.0995
-10.8904 72.49
0.58876 -41.1309
-24.3132 58.1374
-23.127 -23.2842
-32.2768 76.9776
99.303 -50.6307
37.8281 -57.4783
-45.2406 -3.77937
-31.3641 -42.5972
70.0606 58.0533
-47.8936 -19.2757
12.5129 -28.4415
-16.9699 74.3343
19.5583 -15.9446
-1.48926 -16.9308
-19.4308 -71.1759
-3.53629 -31.748
-18.884 37.1046
22.3687 40.5116
-94.1659 -36.384
-42.8812 25.451
-25.7008 44.1582
23.6169 -10.3389
-20.2239 50.1862
38.1793 -72.5433
-47.6054 22.5591
-33.9647 -63.0742
-26.3054 -36.4326
16.6027 -0.691986
-53.2025 -31.6128
-92.6628 39.0914
-84.4898 -41.2523
-4.92049 40.8175
-50.8829 71.6776
-75.6861 -89.8345
27.5569 -25.3019
-65.5534 67.5399
-0.53112 -79.8982
-47.9267 12.8421
-21.401 41.4688
98.8055 75.171
-98.9622 -44.7558
6.80158 -44.1028
-21.8578 9.88981
-79.3676 62.464
-92.5888 -69.7285
-38.6024 -28.557
75.3801 3.75993
50.4831 20.4968
33.3228 -57.8987
-8.607 -52.3404
-13.4037 -43.9004
-43.6798 51.367
86.0561 -33.4944
-14.0723 22.4172
-40.1316 -92.9019
65.3608 87.2518
-80.2339 -8.42111
-27.1681 51.3037
-45.9338 4.45411
-89.8512 41.7973
10.9465 92.5636
-95.4807 67.6997
94.5935 82.7092
-87.4905 -53.6455
0.287781 79.0709
-97.4375 60.5081
18.8309 72.2112
-9.30795 44.5309
74.3889 85.4886
8.86213 -26.805
45.85 -78.9954
-87.0719 -98.6928
97.627 76.518
4.11994 88.0586
0.477806 84.0611
35.0643 -94.6744
53.3243 80.737
-79.4274 -18.2706
85.226 -16.0003
80.0389 99.3266
-4.31947 65.8995
-20.3008 -56.7309
-16.6009 -23.7116
90.7689 32.2781
-92.8794 -33.3807
-2.03716 51.8306
1.04376 -1.46483
-87.4334 22.426
63.7904 70.8076
65.4627 -4.06375
28.7083 81.6456
20.8319 55.9795
31.4424 -38.2078
84.9482 65.4241
43.0103 -15.4886
-10.4204 -41.9485
-81.7801 -46.2919
-59.6589 -48.7365
30.1665 4.30416
61.0092 -4.55624
11.6923 20.8142
98.691 -23.1685
-15.1148 -49.8466
-23.2571 93.2722
-27.0319 72.0084
42.6022 -10.5288
-13.6526 -61.748
-99.396 61.4497
-20.3586 -56.5794
-72.1954 12.3995
-78.6796 -89.7296
-57.7318 24.2545
-23.9899 84.6491
74.7977 -86.1594
8.11821 62.838
-10.6697 -36.4991
-47.7898 -49.2343
50.0883 52.7459
96.5107 -9.231
-73.1378 32.1126
-71.8726 58.7749
-26.2714 18.7856
-43.6125 -45.2342
91.2836 -54.8917
44.4733 -43.6447
49.3 41.2199
48.2573 -71.7662
51.1089 36.5119
57.0714 52.3793
9.97291 -9.19392
27.031 87.352
54.9247 -75.1613
-32.3131 -67.8501
-50.0186 -95.7238
-37.0705 -64.8837
-76.893 12.4778
-46.8058 28.6512
-46.844 78.4156
-89.5186 47.4019
39.4274 -49.1934
91.0569 -2.93869
89.1105 -58.149
-33.7988 88.8279
35.3701 12.0831
15.5221 20.7044
-84.6427 -82.3817
-20.3731 78.1087
83.9693 -14.3543
-65.8972 66.8115
33.6085 61.2592
-53.3403 36.5217
98.8841 -58.4699
19.5312 43.5295
-1.02057 60.781
-58.7106 -95.6774
62.103 -75.1082
92.8649 55.3728
-5.38206 43.1776
50.6844 4.85715
-45.8272 12.0533
-96.4817 15.3756
82.8215 43.4451
-6.48797 39.7647
-63.8967 -60.8153
-57.381 -4.99597
21.5756 -19.6444
-0.236565 41.7061
35.0624 56.5355
0.305138 -92.2088
92.8967 -83.569
38.7893 -56.5557
56.7061 81.203
23.8555 -22.5292
-24.2545 46.5823
43.1284 88.9595
18.528 -72.3585
-79.9418 -14.9907
-94.0722 -16.4276
-73.8217 17.2913
40.8591 -92.2957
77.1861 2.0254
76.2898 32.5762
86.1282 -20.579
66.1593 -39.9582
-44.5148 63.5477
63.0147 61.6144
88.0019 -34.5824
49.538 23.4088
-71.3701 22.5846
87.1152 -76.6229
-31.6832 -5.22286
85.4382 -87.4589
-73.0743 -78.9126
-27.055 8.17708
66.87 55.9708
-97.782 48.4725
-63.159 -57.9202
-73.9309 -29.1661
84.6819 40.5185
87.3058 -92.6003
-67.715 8.05461
30.9769 -84.6887
-59.6806 -97.585
-36.983 97.3976
-51.562 84.6918
-56.7616 85.5427
67.3768 -64.1009
74.3885 -27.3927
-9.39298 8.3732
-2.71984 -94.9498
-89.5117 -1.60573
88.0209 -29.2444
32.4543 8.69346
-77.3713 40.4953
-25.5964 36.5079
54.3212 -53.1373
23.1677 37.7308
-83.0331 -67.5626
51.4183 58.9648
21.802 59.9763
26.2939 51.3665
40.8071 -41.8955
85.5472 -90.5947
-36.9999 59.9736
37.5246 44.8891
-86.2375 -43.0956
31.9478 6.99897
96.7883 -23.4397
95.5809 23.0602
-70.9332 -22.4655
22.44 -1.5882
10.0164 -1.0685
-30.8278 -15.4035
-80.8806 -59.1127
-28.0808 -99.2574
-44.0346 -70.3462
30.2325 -49.4324
38.847 78.6651
67.6129 74.17
-66.4492 70.1169
-36.2931 -34.823
40.6211 -85.5559
9.75035 -71.1654
-23.0009 -47.1575
-16.3074 -13.728
52.5597 57.3066
-70.9612 -4.58601
-95.7398 -79.9285
-73.5086 76.5248
-0.125107 24.9627
80.9641 -26.4389
-8.50181 88.1398
-37.754 43.9412
-68.6571 -68.7145
12.5337 63.9859
-95.9505 87.6702
60.7792 53.6593
47.9843 69.0641
89.5541 61.6385
73.8697 -94.5017
95.2719 64.6488
-79.499 -29.1996
-46.8712 -87.1336
78.6769 13.9833
87.202 -40.4828
12.4966 74.7831
-95.0203 -90.912
-94.2177 -58.2515
-91.0345 24.041
-20.3229 -9.93781
-0.53669 49.5288
-96.1378 -8.64989
-93.5434 67.9217
-42.0732 8.36371
99.6528 -97.2043
48.0089 -80.4757
51.2439 -82.2781
81.6119 38.1424
-73.4293 77.8532
-81.3126 -31.6746
-32.3838 -78.4833
-43.8503 51.1723
-50.9719 66.817
-54.008 -32.8788
-38.0491 75.0683
16.188 97.4628
0.996864 -35.7467
53.234 77.2454
42.8504 -56.356
43.029 91.9831
-68.3112 3.99952
-15.9591 -26.0845
-8.10395 22.4085
53.8882 -23.8397
-13.6057 -59.5618
-62.6053 -68.5715
51.1729 52.5572
-65.1125 -28.7329
79.2494 62.8356
7.38833 -57.7644
88.2489 55.1865
5.25665 -56.1324
50.8948 -56.5474
-9.34573 97.5375
-24.6068 34.8404
-59.91 -37.1261
-20.5275 41.9072
85.9555 29.4893
28.7452 28.6897
89.6465 -47.6861
44.513 -24.8162
26.5198 38.261
-88.8046 28.8468
-26.6422 33.5634
-12.5262 77.6305
64.6158 -73.6747
-19.0805 44.4107
50.1874 -59.1119
87.4313 33.0672
89.2687 -70.0251
-58.8017 0.153824
-46.4938 -49.5898
-61.2726 -99.6295
-86.1228 61.9418
17.4646 -44.4731
-52.4319 20.5322
-64.2856 90.1349
52.4807 -82.932
-22.5821 10.2711
-33.4311 -11.39
-73.097 16.3119
61.5631 -12.724
61.1855 -65.6355
59.5793 55.3323
-75.4775 -52.6309
-12.0384 60.533
-45.075 -83.5153
35.2301 -42.4392
44.5156 2.13365
27.3236 30.5276
-78.8705 62.0662
-58.1518 30.7249
-26.062 -33.054
97.4183 40.0303
43.4213 -34.6021
-70.4915 -32.9738
43.7922 62.2
13.3569 79.2667
-25.1003 -38.3425
-90.6354 -40.7605
50.1414 -11.5176
28.7373 80.0236
57.4551 -72.1906
83.1078 66.5569
-77.3808 -48.5974
-61.4456 -27.294
82.4636 -21.0873
64.591 -54.653
-14.7015 -11.2738
-68.2622 -23.8453
-49.0726 41.7649
-24.0968 20.9408
13.0306 -5.49123
1.66317 -97.421
-30.3652 98.2368
86.54 -18.428
48.1484 13.5816
54.165 15.2598
47.7588 -62.2267
45.9126 91.9789
31.617 -91.2812
-70.2451 78.9718
-46.9487 -14.9961
66.3941 -35.2778
-94.7253 -72.554
0.46312 -71.5985
6.95084 74.1861
25.2259 74.9539
-75.4257 -11.5155
63.8631 23.0017
80.2096 -92.0612
-72.4287 81.3067
62.7066 67.4385
-29.908 -36.8709
59.2286 -42.2524
-6.777 25.1114
-79.4851 81.5365
-41.9689 -94.8586
-18.2343 86.2124
45.121 -50.1099
95.3299 -90.5166
32.2696 21.24
39.5029 37.0499
-60.0568 -19.8689
9.82958 -15.1454
1.25111 -16.3906
24.9135 11.3925
-6.87354 99.4091
30.1472 -53.9021
-62.9807 -51.4075
-61.9243 40.8539
-55.7538 66.2825
37.4938 48.2658
16.0205 -61.1725
-81.0076 -11.9669
